names,places,addresses,times,teles,titles,descs
狐猴公园,塔那那利佛,"Route Nationale n ° 1, PK 22, Katsaoka Imerintsiatosika | Route d'Ampefy, Antananarivo 101, Madagascar",8:30-17:00开放,+261 33 11 252 59,介绍->开放时间,狐猴公园，位于马达加斯加的塔那那利佛省，面积约5公顷，这里不仅有狐猴保护区，还设有公共植物园，游客还有机会看到自由放养的九种狐猴。->全年 8:30-17:00
Croc Farm Conservatoire Botani...,塔那那利佛,"6F77+VQ3, Ivato, Madagascar",9:00-17:00开放,+261 32 11 301 43,介绍->开放时间,Croc Farm位于马达加斯加，是一个人工饲养的公园。在这里可以近距离的观察鳄鱼和变色龙等。非常适合带小朋友来玩。->全年 9:00-17:00
考古与艺术博物馆,塔那那利佛,Museum of Art and Archeology ， Antananarivo,,,介绍,考古与艺术博物馆是一座典型的东方式建筑，据说是由朝鲜政府援助建设的，主建筑呈四方形，四角耸立白色的角楼，正门处是三层建筑，四根白色的廊柱直插云天。考古与艺术博物馆有许多来自南方的墓室装饰、乐器、护身符以及施行巫术时使用的器具。
Is'Art Galerie,塔那那利佛,"Facebook Facebook logo Sign up for Facebook to connect with Vittori Francois Lot VC 59 Q Ampasanimalo Antananarivo, Antananarivo 101, Madagascar",9:00-17:00开放,+261 20 22 241 18,介绍->开放时间,这一家艺术画廊，是当地重要的艺术空间之一，该画廊展示了多种形式的艺术作品，包括绘画、雕塑、纺织品和摄影等。->全年 周一-周四 9:00-18:00 周五 9:00-23:45 周六 9:00-17:00
蝴蝶谷,塔那那利佛,"Marozevo, RN2, Manjakandriana, Madagascar",,,介绍,这是由法国人经营的私人保护区，得天独厚的环境和专人的饲养，使这里成为马达加斯加难得的能集中参观到有代表性的大部分特色昆虫、两栖和爬行动物的公园，是所有“爱爬者”向往的天堂，因此这里还有一个有趣的别名“变色龙农场”。保护区内在半野生状态下的行行色色的变色龙（超过20种）和那些超乎你想象的壁虎（包括叶尾守宫，金背守宫等）、蜥蜴、昆虫令人大开眼界。不要忘了，保护区内的森林里还能见到包括dancing lemur跳舞狐猴在内的三种狐猴，一样令人兴奋。
Tsimbazaza Zoo,塔那那利佛,"3G9G+V6C, Antananarivo, Madagascar",,,景点介绍,
昂达西贝国家森林保护区,塔那那利佛,Andasibe-Mantadia National Park Antananarivo,06:00-16:00开放,+261-33-1444031,介绍->开放时间,"昂达西贝国家森林保护区（Andasibe Reserve），是马达加斯加 (The Republic of Madagascar) 较早建立的5个自然保护区之一，离首都塔那那里佛（Antananarivo）130公里，保护区总占地面积约1850公顷。
昂达西贝国家自然保护区植被以热带雨林为主，物种丰富，其中生活在这片保护区内的狐猴共有11种之多，另外还有一些鸟类和两栖、爬行动物，如变色龙等。
这里还生长着众多野生珍贵的兰花。在这里，可以和充满原始趣味的森林进行近距离接触，融入自然，走进狐猴的神秘世界，使人心旷神怡。，给你带来与众多可爱狐猴嬉戏的美妙乐趣。昂达西贝国家自然保护区现在是到马达加斯加旅游的主要游览观光地之一。->全年 06:00-16:00；具体营业状态以当天开放情况为准"
Maison de Jean Laborde,塔那那利佛,"Antananarivo, Madagascar",,,介绍->开放时间,这是一座漂亮的木屋，有着郁郁葱葱的花园，人们可以在这里举办会议或展览。->具体营业状态以当天开放情况为准
Gare de Soarano,塔那那利佛,"Avenue de l'indipendence, Antananarivo 101, Madagascar",,,介绍,这是一座废弃的火车站，是由法国人设计建造的，目前只有几家商铺，或偶尔做为展厅使用。
Independence Avenue,塔那那利佛,"Avenue de l'Independance, Antananarivo 101, Madagascar",,,景点介绍,
